,itc_id,rand_index,IoU
0,0.0,0.01822076140546267,0.15695600475624258
1,1.0,0.6983296972407398,0.21649484536082475
2,2.0,0.9930728862190148,0.8015337423312884
3,3.0,0.09588330708251763,0.32179607109448083
4,4.0,0.4795016195757116,0.4684512428298279
5,5.0,0.4135383824812517,0.44059795436664045
6,6.0,0.6894360017030299,0.4112903225806452
7,7.0,0.07703727180989228,0.02540220152413209
8,8.0,0.8413850493965365,0.5435064935064935
9,9.0,0.8113422336916928,0.502096694622595
10,10.0,0.1997153705651867,0.3159315931593159
11,11.0,0.8184685559475051,0.1565217391304348
12,12.0,0.9725788616642608,0.7104677060133631
13,13.0,0.013358812785734154,0.44278234854151083
14,14.0,0.3234447629598328,0.26644736842105265
15,0.0,0.38456187726415153,0.03674540682414698
16,1.0,0.8981406159209762,0.5708562844266399
17,2.0,0.7194770001680316,0.40079522862823064
18,3.0,0.4738569496482078,0.07065217391304347
19,4.0,0.7741119893362818,0.6113013698630136
20,5.0,0.7678197204021541,0.3943820224719101
21,6.0,0.6800288884405594,0.3196844477836213
22,7.0,0.17786364250397718,0.3277310924369748
23,8.0,0.5701870888301647,0.3974358974358974
24,9.0,0.5415767031562493,0.5008183306055647
25,10.0,0.7084757750795709,0.09777777777777778
26,11.0,0.287102906022292,0.17912657290895634
27,0.0,0.2944664294355643,0.09944751381215469
28,1.0,0.551422599705069,0.4411975361696032
29,2.0,0.26981758158902025,0.11892510005717553
30,3.0,0.11479632552491084,0.22972972972972974
31,4.0,0.5327166123308531,0.26796116504854367
32,5.0,0.9126585239637902,0.6050420168067226
33,6.0,0.9922712144981921,0.8279176201372997
34,7.0,0.8102420696968398,0.562992125984252
35,8.0,0.9193197278911565,0.5534591194968553
36,9.0,0.34753148768959874,0.425531914893617
37,10.0,0.9155484782569032,0.6506584043377227
38,11.0,0.0,0.0
39,12.0,0.536590635389952,0.24193548387096775
40,13.0,0.0,0.3110773899848255
41,14.0,0.8185309703488294,0.6101949025487257
42,15.0,0.11541878474638956,0.2379535990481856
43,16.0,0.29203918498151826,0.0
44,17.0,0.6604681763647491,0.3193430656934307
