,itc_id,rand_index,IoU
0,0.0,0.9897986422590941,0.7650392327811683
1,1.0,0.7352634671161243,0.3712935109583154
2,2.0,0.9833551514688224,0.7346585998271391
3,3.0,0.49841761919990624,0.4130989935406339
4,4.0,0.8212320648623707,0.5831863609641388
5,5.0,0.9570921842879601,0.6377519853390348
6,6.0,0.7740639090374436,0.4754485363550519
7,7.0,0.9840658598331564,0.7924119241192412
8,8.0,0.8981743692815526,0.6650049850448654
9,9.0,0.8804921948686042,0.5586258401792382
10,10.0,0.5655503218062721,0.40018148820326677
11,11.0,0.5562254693337116,0.4064516129032258
12,12.0,0.8958973053641412,0.632768361581921
13,13.0,0.8390023115781167,0.6145703611457036
14,14.0,0.5741091732970502,0.3425196850393701
15,0.0,0.5919062915436248,0.15384615384615385
16,1.0,0.7484959678614824,0.3896457765667575
17,2.0,0.709278409154391,0.5639344262295082
18,3.0,0.7035197325524878,0.3310344827586207
19,4.0,0.7354972636967317,0.6207191780821918
20,5.0,0.9245673150559044,0.5567010309278351
21,6.0,0.7212958428503701,0.5575757575757576
22,7.0,0.8195216792186614,0.5235673530141404
23,8.0,0.7810980693199086,0.4319886318781085
24,9.0,0.8434343666029402,0.5162790697674419
25,10.0,0.6741257079488296,0.10576923076923077
26,11.0,0.5832515648994208,0.39608711701734955
27,0.0,0.3831836403308469,0.18633540372670807
28,1.0,0.6942930748197997,0.45247446975648076
29,2.0,0.6418426176061739,0.23711340206185566
30,3.0,0.5278660364696659,0.4585152838427948
31,4.0,0.6713660670879922,0.3342618384401114
32,5.0,0.9647649322402543,0.6923076923076923
33,6.0,0.7850385685540304,0.5987293519695045
34,7.0,0.8263472137540765,0.5442961165048543
35,8.0,0.9193197278911565,0.5534591194968553
36,9.0,0.583998907402349,0.48484848484848486
37,10.0,0.8065782959928979,0.6295993458708095
38,11.0,0.655583542071091,0.30114285714285716
39,12.0,0.7882682558036112,0.4714285714285714
40,13.0,0.9246443610519475,0.5907207953603977
41,14.0,0.9665870615404198,0.7766497461928934
42,15.0,0.9567216842229022,0.7601123595505618
43,16.0,0.6027085776392186,0.3629032258064516
44,17.0,0.8636878086010397,0.5078676071622354
45,18.0,0.7923010498568377,0.3469387755102041
46,19.0,0.9673834573420566,0.687741935483871
47,20.0,0.876133300812149,0.5793736501079914
48,21.0,0.9853710322280186,0.8228346456692913
49,22.0,0.8562337890769266,0.5454545454545454
50,23.0,0.6096885550624028,0.40441176470588236
51,0.0,0.7493554463480467,0.5396825396825397
52,1.0,0.6884190596590825,0.4325938566552901
53,2.0,0.6645372859047209,0.4753521126760563
54,3.0,0.8338327352318384,0.6423333333333333
55,4.0,0.7777467786664489,0.4489112227805695
56,5.0,0.6970656480785772,0.37851662404092073
57,6.0,0.48782191573983585,0.3384857217710244
58,7.0,0.6056341822412574,0.51786083006401
59,8.0,0.8928508686419238,0.673817925194072
60,9.0,0.8134407914242545,0.5263157894736842
61,10.0,0.6572452786068324,0.43968432919954903
62,11.0,0.5201093338898232,0.4230324074074074
63,0.0,0.6871335901388685,0.5226130653266332
64,1.0,0.9186555571246999,0.7032967032967034
65,2.0,0.5395098776742873,0.3903061224489796
66,3.0,0.7651798760424505,0.5507051712558765
67,4.0,0.9276451897907555,0.6629915472252849
68,5.0,0.9178883281262517,0.6249413970932959
69,6.0,0.6754461227851593,0.3776824034334764
70,7.0,0.6664516202338914,0.563097033685269
71,8.0,0.7290601706600588,0.44673539518900346
72,9.0,0.9030150536003511,0.6278748850045999
73,10.0,0.640397441132435,0.4228187919463087
