,itc_id,rand_index,IoU
0,0.0,0.0,0.0
1,1.0,0.8071637066467985,0.4215481171548117
2,2.0,0.6471830889213857,0.275601868487244
3,3.0,0.29545176728531514,0.3883414063804911
4,4.0,0.6732645075455543,0.5811983908532712
5,5.0,0.0,0.0
6,6.0,0.5600662949064943,0.2588312974579069
7,7.0,0.07278104822505471,0.04518779342723005
8,8.0,0.7789874659856346,0.5116279069767442
9,9.0,0.39365286867662636,0.3573360814118253
10,10.0,0.8313959833466196,0.5095168374816984
11,11.0,0.630421311374037,0.22388059701492538
12,12.0,0.770080824068188,0.5068762278978389
13,13.0,0.9827896740205002,0.8204756380510441
14,14.0,0.17517875930414714,0.3236842105263158
15,0.0,0.0,0.0
16,1.0,0.0,0.0
17,2.0,0.0,0.0
18,3.0,0.0,0.0
19,4.0,0.0,0.0
20,5.0,0.0,0.0
21,6.0,0.0,0.0
22,7.0,0.8195216792186614,0.5235673530141404
23,8.0,0.0,0.0
24,9.0,0.0,0.0
25,10.0,0.0,0.0
26,11.0,0.9607966570926647,0.7439274217149546
27,0.0,0.341057063038791,0.0
28,1.0,0.0,0.0
29,2.0,0.0,0.0
30,3.0,0.12718049545433652,0.07202216066481995
31,4.0,0.0,0.0
32,5.0,0.0,0.1710845918259584
33,6.0,0.5621360721718921,0.3378016085790885
34,7.0,0.0,0.0
35,8.0,0.0,0.0
36,9.0,0.9265061018571805,0.6573957016434893
37,10.0,0.0,0.0
38,11.0,0.0,0.0
39,12.0,0.0,0.0
40,13.0,0.5441331419100023,0.2654494382022472
41,14.0,0.8241873996277376,0.5393835616438356
42,15.0,0.7424282633935976,0.7601123595505618
43,16.0,0.30808855089065257,0.0358945597307908
44,17.0,0.5715066757504613,0.3349767981438515
45,18.0,0.0,0.0
46,19.0,0.633081616307339,0.2560234653257909
47,20.0,0.0,0.0
48,21.0,0.9853710322280186,0.8228346456692913
49,22.0,0.47688798753524975,0.0
50,23.0,0.0,0.17886178861788618
51,0.0,0.7493554463480467,0.49295774647887325
52,1.0,0.0,0.0
53,2.0,0.9522723187897237,0.7514734774066798
54,3.0,0.7973115616533324,0.4623208506703652
55,4.0,0.0,0.0
56,5.0,0.0,0.0
57,6.0,0.6319658066616503,0.4376857992225017
58,7.0,0.5874023029485986,0.42562277580071173
59,8.0,0.8928508686419238,0.673817925194072
60,9.0,0.1541471648891276,0.16
61,10.0,0.18429680872389845,0.22703692401586817
62,11.0,0.0,0.0
63,0.0,0.0,0.0
64,1.0,0.3781425942099783,0.26
65,2.0,0.9309853911531185,0.626405664306539
66,3.0,0.0,0.0
67,4.0,0.0,0.0
68,5.0,0.0,0.0
69,6.0,0.49702251130900976,0.2661596958174905
70,7.0,0.15837049450212928,0.16101694915254236
71,8.0,0.9709021505678888,0.7361963190184049
72,9.0,0.0,0.0
73,10.0,0.6730670233679901,0.4136657433056325
74,11.0,0.0,0.0
75,12.0,0.0,0.0
76,13.0,0.4408754432249993,0.2554112554112554
77,14.0,0.2728005687317737,0.21296296296296297
78,15.0,0.0,0.0
79,16.0,0.7547777635963947,0.482897384305835
80,17.0,0.0,0.0
81,18.0,0.0,0.0
82,19.0,0.5435446827219613,0.4897422409258285
83,20.0,0.6387532842298985,0.378581173260573
84,21.0,0.0,0.0
85,22.0,0.5721754832941068,0.32840909090909093
86,0,0.6956269704057765,0.41360294117647056
87,1,0.7630796782771366,0.56
88,2,0.6291629927878382,0.37961335676625657
89,3,0.8595313941273267,0.5579881656804734
90,4,0.0,0.0
91,5,0.815389147545506,0.5213903743315508
92,6,0.357889307495053,0.1631681072499559
93,7,0.7790431914321876,0.6379084967320261
94,8,0.30364516748215525,0.0
95,9,0.5596142354629852,0.2160721607216072
96,10,0.2091072485174195,0.05905511811023622
97,11,0.6215957565100184,0.4281396910678308
98,12,0.07659692282577824,0.1229994605286819
99,13,0.0,0.0
100,14,0.5433577231156551,0.3582658408766079
101,15,0.9517133561927144,0.7175925925925926
102,0,0.0,0.0
103,1,0.004515126406786865,0.019780437147660965
104,2,0.0,0.0
105,3,0.0,0.0
106,0,0.2640532044974205,0.17119190059825126
107,1,0.5673878134142543,0.4502221490867204
108,2,0.0,0.0
109,3,0.8446523364305804,0.0
110,4,0.4083905908652136,0.2982456140350877
111,5,0.0,0.0
112,6,0.6829274310953192,0.44764188649080733
113,7,0.016331497874728155,0.523095579318708
114,8,0.7519919437101542,0.4744186046511628
115,9,0.6804598946520973,0.5819575471698113
116,10,0.0,0.0
117,11,0.0,0.0
118,12,0.4979638003613759,0.34118967452300786
