,itc_id,rand_index,IoU
0,0.0,0.313762114766587,0.130568356374808
1,1.0,0.8071637066467985,0.4215481171548117
2,2.0,0.8223709400293626,0.5294832826747721
3,3.0,0.43848700064874324,0.3883414063804911
4,4.0,0.7498667896445426,0.5811983908532712
5,5.0,0.5877979600903217,0.16453074433656958
6,6.0,0.7740639090374436,0.4754485363550519
7,7.0,0.5581208086512142,0.26776556776556776
8,8.0,0.7789874659856346,0.5116279069767442
9,9.0,0.8804921948686042,0.45137789040228066
10,10.0,0.8313959833466196,0.5095168374816984
11,11.0,0.702437668352177,0.416
12,12.0,0.770080824068188,0.5068762278978389
13,13.0,0.9827896740205002,0.8204756380510441
14,14.0,0.8127639245656982,0.5339074273412271
15,0.0,0.0,0.0
16,1.0,0.9827333152152371,0.7297297297297297
17,2.0,0.6132480172220154,0.35071668191521804
18,3.0,0.2628351882837128,0.006775832862789385
19,4.0,0.7354972636967317,0.6207191780821918
20,5.0,0.7717002099024571,0.44021739130434784
21,6.0,0.5830460721057068,0.39327296248382926
22,7.0,0.8195216792186614,0.5235673530141404
23,8.0,0.7810980693199086,0.4319886318781085
24,9.0,0.7235505562291723,0.5614035087719298
25,10.0,0.0,0.0
26,11.0,0.9607966570926647,0.7439274217149546
27,0.0,0.3386410245123126,0.04385026737967915
28,1.0,0.14261689903057903,0.2789731414156403
29,2.0,0.26216021568691245,0.07100591715976332
30,3.0,0.6590727438091244,0.5785123966942148
31,4.0,0.647232349383477,0.187207488299532
32,5.0,0.09581530387668839,0.1710845918259584
33,6.0,0.8097526615716678,0.5132530120481927
34,7.0,0.5812111208694078,0.30357142857142855
35,8.0,0.3535047470628901,0.0
36,9.0,0.9265061018571805,0.6573957016434893
37,10.0,0.6733002624112268,0.38823529411764707
38,11.0,0.13864372699075037,0.014206787687450671
39,12.0,0.448593648680288,0.2028397565922921
40,13.0,0.5441331419100023,0.2654494382022472
41,14.0,0.8241873996277376,0.5393835616438356
42,15.0,0.9567216842229022,0.7601123595505618
43,16.0,0.30808855089065257,0.09711779448621553
44,17.0,0.5715066757504613,0.3349767981438515
45,18.0,0.37390214034044683,0.05262278650183762
46,19.0,0.633081616307339,0.2560234653257909
47,20.0,0.0,0.09828009828009827
48,21.0,0.9853710322280186,0.8228346456692913
49,22.0,0.2521993375092443,0.0
50,23.0,0.47291216925389334,0.17886178861788618
51,0.0,0.9839886774252212,0.8411214953271028
52,1.0,0.5387785961279812,0.29598825831702547
53,2.0,0.9522723187897237,0.7514734774066798
54,3.0,0.7973115616533324,0.4623208506703652
55,4.0,0.5484835034158441,0.3021643399231706
56,5.0,0.05120494306485155,0.03421309872922776
57,6.0,0.6319658066616503,0.4376857992225017
58,7.0,0.92036028695315,0.6780781663238319
59,8.0,0.8928508686419238,0.673817925194072
60,9.0,0.8134407914242545,0.5263157894736842
61,10.0,0.7254564408437912,0.44560099132589837
62,11.0,0.44620414690124605,0.3286852589641434
63,0.0,0.8466382753078172,0.5664512503512222
64,1.0,0.9186555571246999,0.7032967032967034
65,2.0,0.9309853911531185,0.626405664306539
66,3.0,0.4518005231557437,0.2468613886753779
67,4.0,0.4963261789311713,0.43693082735903893
68,5.0,0.8601910364389084,0.6153846153846154
69,6.0,0.49702251130900976,0.2661596958174905
70,7.0,0.8312791399816583,0.5286686103012633
71,8.0,0.9709021505678888,0.7361963190184049
72,9.0,0.6959941255634209,0.34491384102279043
73,10.0,0.7221301969541905,0.5016581248115767
74,11.0,0.4701553359826257,0.21714207724853282
75,12.0,0.42480267572200675,0.20833333333333334
76,13.0,0.3366126519547111,0.2554112554112554
77,14.0,0.41478252729907783,0.21296296296296297
78,15.0,0.34638499426936237,0.10258697591436218
79,16.0,0.7547777635963947,0.482897384305835
80,17.0,0.47968884613619506,0.034308779011099896
81,18.0,0.5405450261186088,0.3874249934776937
82,19.0,0.5435446827219613,0.4897422409258285
83,20.0,0.9145311732940599,0.608264081255771
84,21.0,0.4905936113026649,0.34025629695095005
85,22.0,0.5721754832941068,0.32840909090909093
